Index,SMILES
D22162,C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CCN1CCC(CC1)Oc1ccccc1Cc1ccccc1)C(=O)NCCC(=O)N[C@@H](CCCCNC(=O)CCC1=[N+]2C(C=C1)=Cc1c(C)cc(C)n1[B-]2(F)F)C(N)=O
D22163,Cc1cnc2OC3(CC3)CN(Cc3cc(ncc3C)[C@H](c3ccn4c(nnc4c3C)C(F)(F)F)C(C)(C)C(O)=O)S(=O)(=O)c2c1
D22164,OCC1O[C@H](Sc2ccc(Cl)c(Cl)c2)C(O)[C@H]([C@H]1O)n1cc(nn1)-c1ccccc1
D22165,Cc1cnc2OC3(CCNCC3)CN(Cc3cc(ccc3C)[C@H](c3ccc4n(nnc4c3C)C3CC3)C(C)(C)C(O)=O)S(=O)(=O)c2c1
D22166,OCC1O[C@H](Sc2ccc(Cl)c(Cl)c2)[C@@H](O)C([C@H]1O)n1cc(nn1)-c1ccccc1
D22167,CCC(C)(C)c1ccc(Oc2ccc3C(=C(C#N)C#N)C(=O)c4cccc2c34)cc1
D22168,NC(=N)NCCC[C@H](NC(=O)c1sccc1NS(=O)(=O)c1cc(cc2CCOc12)-c1cccc(Cc2cc[nH]n2)c1)C(O)=O
D22169,Nc1nc(Oc2ccc(NC(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(O)=O)cc2)c2cc[nH]c2n1
D22170,COc1ccc(cc1)S(=O)(=O)N(CC(N)=O)c1ccc(N(CC(N)=O)S(=O)(=O)c2ccc(NC(=O)CN3CCN(CC3)C(C)C)cc2)c2ccccc12
D22171,NC(=N)c1ccc(CCNC(=O)CC(=O)NCCc2ccc(cc2)C(N)=N)cc1
D22172,Cc1c(CCO)sc[n+]1Cc1c(N)nc(cc1C(F)(F)F)C(F)(F)F
D22173,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)C(C)(C)N)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)NCCCCCCCCCCC(=O)NCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(N)=O
D22174,Cc1cc(cc(C)c1Oc1nc(Nc2ccc(cc2)C#N)nc(N)c1Br)C#N
D22175,O=C1N(Cc2cccc3nonc23)CCCC11CCN(CC1)c1cnc2ccccc2n1
D22176,C[C@@H](Nc1ncnc2n(C)c(=O)c(cc12)C(=O)N(C)c1nccs1)c1cccc(C(F)F)c1F
D22177,CCC(=O)N[C@@H](Cc1nc2ccc(Cl)cc2s1)C(=O)N[C@@H](C1CCNCC1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]1CCOc2ccccc12
D22178,Oc1cc2C(=O)c3ccc(Sc4ccccc4)cc3C(=O)c2cc1O
D22179,C[C@H]1NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H]2CCCCN2C(=O)[C@@H](CCC(O)=O)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@@H](NC(=O)c2cc3cc(c2)C(=O)NC[C@H](NC1=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CNC3=O)C(=O)N[C@@H](CCCCN)C(O)=O)c1ccccc1
D22180,CC(C)Cc1ccc(cc1)C(C)C(O)=O
D22181,COCCN1C[C@@H](C[C@H]2[C@H]1Cc1c(Br)[nH]c3cccc2c13)C(=O)N1CCN(CC1)c1ccccn1
D22182,COc1cccc(OC)c1-c1cc(C)nc(N)n1
D22183,COc1ccc(cc1)S(=O)(=O)N(CC(N)=O)c1ccc(N(CC(N)=O)S(=O)(=O)c2ccc(NC(=O)CCCN3CCN(CC3)C(C)C)cc2)c2ccccc12
D22184,C[C@H](O)[C@H]1NC(=O)[C@H](Cc2ccc(F)cc2)NC(=O)[C@@H](C)NC(=O)c2cc3cc(c2)C(=O)NC[C@H](NC(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](Cc2ccc4ccccc4c2)NC(=O)[C@H]2CCCCN2C1=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CNC3=O)C(=O)N[C@@H](CCCCN)C(O)=O
D22185,O=C1CCC2(N1)C1CC3CC(C1)CC2C3
D22186,CC(C)CNS(=O)(=O)c1ccc(OCC(=O)N(Cc2ccccc2)Cc2ccccc2)cc1
D22187,COc1ccc(cc1)S(=O)(=O)N(CC(N)=O)c1ccc(N(CC(N)=O)S(=O)(=O)c2ccc(cc2)[S+]([O-])CCN=C=S)c2ccccc12
D22188,C[C@@H](Nc1nc(C)nc2ccc(Cl)cc12)c1cc(N)cc(c1)C(F)(F)F
D22189,COc1cc(cc(OC)c1OC)-n1cc(nn1)-c1ccc2nc(N)nc(N)c2c1
D22190,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)C(C)(C)N)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)NCCCCCCCCCCC(=O)NCCOCCOCC(=O)NCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(N)=O
D22191,COc1cc2nc(NCCCN(C)C)nc(NC3CCN(C)CC3)c2cc1OC
D22192,Cc1cc2cc(NS(=O)(=O)Cc3ccc(cc3)C(=O)NO)ccc2n(C)c1=O
D22193,NS(=O)(=O)c1ccc(cc1)N1N=C(\C(=C\c2ccc(o2)-c2ccc3C(=O)NC(=O)c3c2)C1=O)C(F)(F)F
D22194,CC(C)[C@H](NC(=O)N(C)Cc1csc(n1)C(C)C)C(=O)NCCCCNC(=O)OCc1cncs1
D22195,CC(C)Cc1c(O)c(O)cc2c1c(=O)c(C)c(-c1c(C)c(=O)c3c(CC(C)C)c(O)c(O)cc3c1=O)c2=O
D22196,NCCN1C(=S)S\C(=C/c2ccc3OCOc3c2)C1=O
D22197,OC1(Cc2ccc(Cl)cc2)OC(=O)C(=C1Cc1ccc(Cl)cc1)c1c[nH]c2cc(Cl)ccc12
D22198,CCC(O)(c1cncn1C)c1ccc2nc(OC)c(Cc3ccc(cc3)S(C)(=O)=O)c(Cl)c2c1
D22199,Cc1sc-2c(c1C)C(=N[C@@H](CC(=O)OC\C(Br)=C(/Br)CO)c1nnc(C)n-21)c1ccc(Cl)cc1
D22200,COc1nc2ccc(cc2c(Cl)c1OC(C)C)[C@](C)(O)c1ccc(C)nc1C
D22201,CN(c1ccccc1)c1cc(C(=O)N2Cc3ccccc3C2)c(O)cc1CO
D22202,COc1ccc2C\C=C\CCn3cnnc3-c3cccc(NC(=O)c2c1)n3
D22203,O=C1Nc2cccc(n2)-c2nncn2C\C=C/CCCOc2ccc(cc12)-c1ccc(nc1)C1CC1
D22204,COc1ccc2CCCCn3cnnc3-c3cccc(NC(=O)c2c1)n3
D22205,O=C1Nc2cccc(c2)-c2nncn2CCCOc2ccc(cc12)-c1ccc(nc1)C1CC1
D22206,Cc1ccc(cn1)-c1ccc2OCCn3cnnc3-c3cccc(NC(=O)c2c1)n3
D22207,CC1CCOc2ccc(cc2C(=O)Nc2cccc(n2)-c2nncn12)-c1ccc(nc1)C(F)F
D22208,Cc1ccc(cn1)-c1ccc2SCCCn3cnnc3-c3cccc(NC(=O)c2c1)n3
D22209,COc1ccc2CC=CCn3cnnc3-c3cccc(NC(=O)c2c1)n3
D22210,CC(C)c1c(O)c(O)c(C(O)=O)c2cc(c(C)cc12)-c1cc2c(C(O)=O)c(O)c(O)c(C(C)C)c2cc1C
D22211,CCCOc1ccc(cc1-c1nc(CC)cc(=O)[nH]1)S(=O)(=O)N1CCN(C)CC1
D22212,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@]1(C)CCC\C=C/CCC[C@@](C)(NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(N)=O)NC(=S)Nc2ccc(c(c2)C(O)=O)-c2c3ccc(O)cc3oc3cc(=O)ccc23)[C@@H](C)O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N1)C(O)=O
D22213,OC(=O)CCCC\C=C(/c1cccnc1)c1ccccc1-c1nc(co1)C(=O)NCCCCC1CCCCC1
D22214,CC(=O)N[C@@H](Cc1ccc(OP(O)(O)=O)cc1)C(=O)N[C@@H](CCC(O)=O)C(=O)NCc1ccccc1
D22215,COc1ccc(CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccc(OP(O)(O)=O)cc2)NC(C)=O)cc1
D22216,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(OP(O)(O)=O)cc1)NC(C)=O)C(=O)N[C@@H](C)c1ccc(C)cc1
D22217,COc1c2OCCc2c(OC)c(C(=O)CCc2ccccc2)c1O
D22218,COC(=O)c1c(O)cc(O)c(Cl)c1CCC(=O)Nc1ccc(Br)cc1
D22219,OC1=C(Sc2ccccc2C#N)C(=O)CC(C1)c1ccccc1
D22220,CCC(CC)c1ccc(CN2c3ccccc3N(CCCC(=O)N3CCCC3)S2(=O)=O)cc1
D22221,FC(F)(F)c1cccc(c1)-c1ccc(\C=C2\SC(=S)NC2=O)o1
D22222,Cc1cc2c(cnc(NC3CCNCC3)c2[nH]c1=O)-c1cncc(N)c1
D22223,CC(C)C[C@H](NC(=O)[C@@H](Cc1ccc(O)cc1)NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CCC(N)=O)C(C)(C)S)[C@@H](C)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CS)C(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)N1CCC[C@H]1C(O)=O
D22224,N[C@@H](CCCNC(N)=N)C(=O)NCc1ccc(NC(=O)[C@H](Cc2ccc3ccccc3c2)N=C(NC2CCCCC2)NC2CCCCC2)cc1
D22225,COC(=O)c1c(O)cc(O)c(Cl)c1CCc1nccn1Cc1ccoc1
D22226,Nc1nc2[nH]c(SCc3ccccc3Br)nc2c(=O)[nH]1
D22227,CN(C)C(=O)CSc1nc2c(nc(N)[nH]c2=O)[nH]1
D22228,CC(C)C[C@@H]1NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CSCc3cc(CSC[C@H](NC(=O)[C@H](C)N)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N2)cc(CSC[C@H](NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C1=O)C(=O)NCC(N)=O)c3
D22229,O[C@@H]1[C@@H](OP(O)(O)=O)C(OP(O)(O)=O)[C@H](C(=O)C1OP(O)(O)=O)P(O)(O)O
D22230,CC(C)C=c1c(O)c(O)cc2c(O)c(-c3c(O)c4cc(O)c(O)c(=CC(C)C)c4c(O)c3=C)c(=C)c(O)c12
D22231,Cc1cc(=O)[nH]c(=O)n1[C@H]1C[C@H](OP(N)(=O)OC[C@H]2O[C@H](C[C@@H]2OP(N)(=O)OC[C@@H]2C[C@@H](OP(N)(=O)OC[C@H]3O[C@H](C[C@@H]3OP(N)(=O)OC[C@H](COP(N)(=O)OC[C@H](COP(N)(=O)OC[C@H](COP(N)(=O)OC[C@H]3O[C@H](C[C@@H]3OP(N)(=O)OC[C@H]3O[C@H](C[C@@H]3OP(N)(=O)OC[C@H]3O[C@H](C[C@@H]3OP(N)(=O)OC[C@H]3O[C@H](C[C@@H]3OP(N)(=O)OC[C@H]3O[C@H](C[C@@H]3OP(N)(=O)OC[C@H]3O[C@H](C[C@@H]3O)n3cnc4c3nc(N)[nH]c4=O)n3cnc4c3nc(N)[nH]c4=O)n3cc(C)c(=O)[nH]c3=O)n3cc(C)c(=O)[nH]c3=O)n3cnc4c3nc(N)[nH]c4=O)n3cnc4c3nc(N)[nH]c4=O)O[C@H](CO)n3ccc(=O)[nH]c3=O)O[C@H](CO)n3cnc4c3nc(N)[nH]c4=O)O[C@H](CO)n3ccc(=O)[nH]c3=O)n3cnc4c3nc(N)[nH]c4=O)[C@@H](O2)n2cnc3c2nc(N)[nH]c3=O)n2cc(C)c(=O)[nH]c2=O)[C@@H](COP(N)(=O)O[C@H]2C[C@@H](O[C@@H]2COP(N)(=O)O[C@H]2C[C@@H](O[C@@H]2COC(=O)CCCC[C@@H]2SC[C@@H]3NC(=O)N[C@H]23)n2cnc3c2nc(N)[nH]c3=O)n2cnc3c2nc(N)[nH]c3=O)O1
D22232,COC(=O)[C@]12CCCN1C(=O)[C@@](Cc1ccc3ccccc3c1)(CC2)NC(C)=O
D22233,CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@@H]([C@H]2O)n2cc(nn2)C(=O)NCc2ccccc2)[C@H](O)[C@H]1NC(C)=O
D22234,COc1ccc2n(CC(O)=O)c(cc2c1)C(=O)NS(=O)(=O)c1ccc(C)cn1
D22235,CCCCCCCN(CCc1ccc(O[C@H](C)C([O-])=O)cc1)c1nc2ccccc2o1
D22236,CN1CCN(CC1)c1ccc(cc1NC(=O)c1cccc2ncccc12)[N+]([O-])=O
D22237,CCn1c(=O)c(sc1=Cc1cccc[n+]1CCCCCCNC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12)=C1Sc2cc(F)ccc2N1C
D22238,Cc1cc(CC(=O)N2C[C@H](O)C[C@H]2C(=O)NCc2ccc(cc2)-c2scnc2C)on1
D22239,OC(c1ccccc1)(c1ccncc1)c1ccc2nc(Cl)c(-c3ccccc3)c(Cl)c2c1
D22240,NC(=N)NCCC[C@H](NC(=O)c1sccc1NS(=O)(=O)c1cc(cc2CCOc12)-c1ccccc1CN1CCC(CC1)N1CCOCC1)C(O)=O
D22241,Cn1c(CCC(O)=O)nc2ccccc2c1=O
D22242,O=C(Cc1cccnc1)Nc1ccccc1-c1cccc2c3ccccc3[nH]c12
D22243,CN(C)CCN1CCN(CC1)c1nc(NCc2cccc(Cl)c2)c2cc(ccc2n1)-c1c(C)n[nH]c1C
D22244,CC1CCC2(N1)C1CC3CC(C1)CC2C3
D22245,OC(=O)c1cc(cc(c1)-c1ccc(cc1)-c1c2ccc(n2)c(-c2ccc(cc2)-c2cc(cc(c2)C(O)=O)C(O)=O)c2ccc([nH]2)c(-c2ccc(cc2)-c2cc(cc(c2)C(O)=O)C(O)=O)c2ccc([nH]2)c(-c2ccc(cc2)-c2cc(cc(c2)C(O)=O)C(O)=O)c2ccc1n2)C(O)=O
D22246,Oc1ccc(C[C@@H]2NC(=O)[C@H](Cc3ccc(O)c(Cl)c3)NC2=O)cc1
D22247,COC(=O)CCCCCCCCCC1=C(c2ccccc2)[C@@]2(CC[C@H](N)[C@@H]2C1)C(=C)c1ccccc1
D22248,COc1ccc2oc(=O)n(CC(=O)c3ccc4ccccc4c3)c2c1
D22249,Cn1cc(NC(=O)c2cn(Cc3ccc(Cl)c(Cl)c3)c(=O)c3ccccc23)cn1
D22250,Clc1ccc2nc(NS(=O)(=O)c3csc4ccccc34)sc2c1
D22251,CN1c2ccc(NC(=O)Nc3ccc(cc3)C(F)(F)F)cc2C(C)(C)C(=O)C1(C)C
D22252,C\C=C\C[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@H](Cc2ccc(O)c(c2)[N+]([O-])=O)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](Cc2cn(c3ccccc23)C(C)(C)[C@H](O)CCl)NC1=O
D22253,C\C=C\C[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@H](Cc2ccc(O)c(c2)[N+]([O-])=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2cn(c3ccccc23)C(C)(C)[C@H]2CO2)NC1=O
D22254,COC(=O)[C@H](Cc1ccc(cc1)C#Cc1ccccc1)NC(=O)C[C@@H]1CCCN(C1)C(N)=N
D22255,NC(=O)c1c(F)ccc(OCCCc2cccc(c2)C(F)(F)F)c1F
D22256,Cc1cc(C)cc(Oc2nccc(n2)-c2c(ncn2C2CCNCC2)-c2ccc(I)cc2)c1
D22257,CN(C)C(=O)[C@H]1CSCc2ccccc2C(=O)OC[C@@H](NC(=O)[C@@H]2CCCN2C(=O)CN2C(=O)c3ccccc3C2=O)C(=O)N1
D22258,Cc1cccc(c1)C1NC(=O)c2c(Cl)cccc2N1
D22259,Nc1nc(N)nc(n1)-c1ccccc1
D22260,[O-][N+](=O)c1cc(\C=C2/CCN(C\C(=C/c3ccc(F)c(c3)[N+]([O-])=O)C2=O)C(=O)C=C)ccc1F
D22261,Cc1oc(nc1C(=O)OCCO)-c1ccc(cc1)-c1ccccc1
D22262,CC(C)C[C@H](NC(=O)[C@H](CS)NC(=O)[C@H](CCC(O)=O)NC(=O)CNC(=O)[C@H](C)NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCC(O)=O)C(N)=O
D22263,C1CCC(NC1)C12CC3CC(CC(C3)C1)C2
D22264,COc1cccc2C[C@@H]3[C@H](C[C@H](CN3C)C(=O)N3CCN(CC3)c3ccc(cc3)C(N)=O)Cc12
D22265,COC(=O)C1C(N=C(SC)N=C1C)c1ccccc1SC
D22266,[O-][N+](=O)c1ccc2C=CS(=O)(=O)c2c1
D22267,COC(=O)c1c(O)cc(O)c(Cl)c1CCc1nccn1Cc1cccc(F)c1
D22268,COC(=O)c1c(O)cc(O)c(Cl)c1CCc1nccn1Cc1ccccc1C(F)(F)F
D22269,CCC(=O)N1CCc2[nH]nc(c2C1)-c1ccccc1
D22270,Cc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(cc1)-n1ccnc1)C(C)(C)C
D22271,C[C@H](NC(=O)OCc1ccccc1)C(=O)NCC(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC1CCC1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCC(O)=O)C(N)=O
D22272,[I-].CCN1C=C(S\C1=C/C(/CC)=C/c1sc2ccc(C)cc2[n+]1CC)\C=C/C\C=C\c1ccccc1
D22273,COC(=O)c1c(O)cc(O)c(Cl)c1CCC(=O)Nc1nncs1
D22274,C\C(CO)=C/COP(O)(=O)OP(O)(O)=O
D22275,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CC(C)C)NC(=O)CN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)NCC(O)=O
D22276,CCCCCCCCCCCCCCCCCCOc1ccc(C[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)CNC)C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2cnc[nH]2)C(=O)N2CCC[C@H]2C(=O)N[C@H](CC2=CCCC=C2)C(O)=O)cc1
D22277,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@H](CO)NC(=O)CN)[C@@H](C)O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(O)=O)C(O)=O
D22278,CC1CC\C(=C/C(/C)=C\C=C\C(\C)=C\C(O)=O)c2ccccc12
D22279,CN1CC(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc3cccc(Cl)c23)CC1=O
D22280,C[C@@H](NC(=O)c1cc(NC2CNC2)ccc1C)c1cccc(c1)-c1ccc(CN2CCOCC2)s1
D22281,CC(C)C1NC(=O)C(CC(N)=O)NC(=O)C2(CCCCC2)NC(=O)C(Cc2ccc(OP(O)(O)=O)cc2)NC(=O)CS(=O)CC(NC1=O)C(N)=O
D22282,NC(=N)NCCC[C@H](NC(=O)c1sccc1NS(=O)(=O)c1cc(cc2CCOc12)-c1cccc(CN2CCC(CC2)C(N)=O)c1)C(O)=O
D22283,COc1cc2nc(NCCCN(C)C)nc(NC3CCNCC3)c2cc1OC
D22284,Clc1ccc(NC(=O)Nc2ccc3nnsc3c2)cc1Cl
D22285,Cc1cccc(C)c1S[C@H]1OC(CO)[C@H](O)[C@@H](C1O)n1cc(nn1)-c1cc(F)c(F)c(F)c1
D22286,CC(C)C(C(=O)N1C[C@H](O)C[C@@H]1C1=NC(=O)[C@](C)(N1)c1ccc(cc1)-c1cccnc1)c1cc(C)no1
D22287,Cc1cccc(C)c1S[C@H]1OC(CO)[C@H](O)C([C@@H]1O)n1cc(nn1)-c1cc(F)c(F)c(F)c1
D22288,COc1ccc(CNc2ccc3nc(N)nc(N)c3c2)cc1
D22289,O=C(CC#N)NCc1ccccc1
D22290,COc1cc(ccc1CS(=O)(=O)Nc1ccc2n(C)c(=O)c(C)cc2c1)C(=O)NO
D22291,COc1cccc2n(Cc3cccc(c3)C(N)=O)nc(NS(=O)(=O)c3ccc(Cl)s3)c12
D22292,Cc1nc[nH]c1CSCCNC(=N)NCCCc1cn(C)cn1
D22293,CN1CCN(CC1)C(=O)c1cc2cc(Cl)ccc2[nH]1
D22294,Clc1cnc(Oc2ccc(cc2)C(=O)NCCN2CCCCC2)c(NS(=O)(=O)c2ccc(Cl)c(Cl)c2)c1
D22295,COc1cc(CO)c2CN(CCN(c3ccc4ncn(-c5cnn(C)c5)c(=O)c4c3)c2c1F)C(C)C
D22296,CCOC(=O)CCNCC(O)COc1ccc(OC)cc1
D22297,CC(C)NCC(O)c1ccc(O)c(CO)c1
D22298,CC1(C)Oc2ccc(cc2C(=C1)n1ccccc1=O)S(=O)(=O)Nc1ccc(cc1)[N+]([O-])=O
D22299,Nc1nc2n(c[n+](Cc3cccc(F)c3)c2c(=O)[nH]1)[C@@H]1O[C@H](COP(O)([O-])=O)[C@@H](O)[C@H]1O
D22300,CC1=C(CCc2nnn[nH]2)c2ccccc2\C1=C/c1ccc(OC(F)(F)F)cc1
D22301,Cc1cnc2OC3(CC3)CN(Cc3cc(ccc3C)[C@@H](c3cc4cc(C)nnc4n3C)C(C)(C)C(O)=O)S(=O)(=O)c2c1
D22302,O=C(OCC1CCCC1)c1cccnc1
D22303,CC(N(Cc1ccco1)C(=O)C(NS(=O)(=O)c1ccc2NC(=O)CCc2c1)c1ccccc1)c1cccs1
D22304,COC(=O)Nc1cccc(NC(=O)CC(C(O)=O)c2ccccc2)c1
D22305,CCOc1c(OC)nc2ccc(cc2c1Cl)[C@@](O)(c1cncn1C)c1ccc(nc1)C(F)(F)F
D22306,COc1nc2ccc(cc2c(Cl)c1CN1CCC(CC1)n1cccn1)[C@](O)(c1cncn1C)c1ccc(Cl)cc1
D22307,CN(C)[C@H]1CCN(CC(=O)NC2=CN3NC(Oc4ccc(C)c(NC(=O)c5cc(C)nn5C)c4)=CC=C3N2)C1
D22308,CN(C)[C@H]1CCN(CC(=O)Nc2cn3nc(Oc4ccc(C)c(NC(=O)c5cc(C)nn5C)c4)ccc3n2)C1
D22309,CC(C)[C@H]1CCN(CC(=O)Nc2cn3nc(Oc4ccc(C)c(NC(=O)c5cc(C)nn5C)c4)ccc3n2)C1
D22310,CN1CCN(CC1)c1ccc(cc1NC(=O)c1ccc(=O)[nH]n1)-c1cc(CN2CCOCC2)ccc1F
D22311,O=c1[nH]c2ccc(cc2[nH]1)C1=NN=C(NCCc2ccccc2)SC1
D22312,O=c1[nH]c2ccc(cc2[nH]1)C1=NN=C(NCCc2ccccn2)SC1
D22313,C[C@@H]1[C@@H](Cc2c(cccc2C(F)(F)F)N(CCN(C)C)C1=O)c1ccc(O)cc1
D22314,COc1ccc(cc1)[C@@H]1Cc2cc(OC)ccc2N(CCN(C)C)C(=O)[C@@H]1OC(C)=O
D22315,Cc1nc2nc(N)nc(N)c2nc1C
D22316,Cc1ccc(cc1)C(=O)c1ccccc1C(O)=O
D22317,OC(=O)c1ccccc1C(=O)c1ccc(O)cc1
D22318,Cc1nc(N=Nc2ccc(C(O)=O)c(Cl)c2)c(COP(O)(O)=O)c(C=O)c1O
D22319,COc1ccc(cc1OC)-c1cnc2snc(NC(=O)C3CCC3)c2c1
D22320,COc1ccc(cc1OC)-c1cnc2snc(NC(=O)C3CCCCC3)c2c1
